,X,Y,Speed,Boosts,Mud_0,Mud_1,Mud_2,Mud_3,Speed_0,Speed_1,Speed_2,Speed_3,Move,Mud_Through,Objective
430,192,2,8,1,2,2,1,1,0,1,0,0,2,1,5
431,199,3,6,1,2,1,3,1,0,1,0,0,3,0,5
432,214,3,15,0,0,0,3,2,0,0,0,0,0,1,10
433,229,3,9,0,2,1,2,3,0,0,0,0,1,1,5
434,237,2,8,0,2,2,1,2,0,0,0,0,0,1,5
435,246,2,8,0,2,3,1,0,0,0,0,0,0,0,5
436,255,2,9,0,2,3,2,0,0,0,0,1,0,1,4
437,264,2,8,0,0,1,1,0,0,0,0,1,2,0,4
438,271,3,8,0,0,1,0,1,0,0,0,1,0,0,7
439,280,3,9,1,1,4,1,3,0,0,1,0,0,1,6
440,289,3,8,1,2,3,1,2,0,0,1,0,0,2,5
441,298,3,6,1,2,0,2,2,1,0,0,1,3,1,4
442,313,3,9,0,1,4,3,2,1,0,0,1,0,1,5
443,322,3,8,1,1,4,5,2,0,0,0,0,0,1,5
444,331,3,8,1,4,2,3,2,0,0,0,0,0,1,1
445,340,3,8,1,4,2,1,1,0,0,0,0,0,1,1
446,349,3,8,1,3,2,1,0,0,0,0,0,3,0,4
447,364,3,15,0,3,0,3,0,0,0,0,1,0,0,9
448,379,3,15,0,1,0,2,2,0,0,0,1,0,1,5
449,394,3,9,1,3,0,4,2,0,0,0,0,0,2,6
450,403,3,6,1,3,1,2,0,0,0,0,0,3,0,5
451,418,3,15,0,2,2,1,3,0,0,0,0,0,1,9
452,433,3,9,0,2,2,2,4,0,0,1,0,1,1,0
453,441,2,8,0,3,2,1,2,0,0,1,0,0,1,0
454,450,2,8,1,4,2,0,2,0,0,0,0,3,0,0
455,465,2,15,0,5,5,0,2,0,0,1,0,0,0,4
456,480,2,15,1,3,4,0,3,0,0,0,0,0,0,10
457,495,2,15,1,0,3,0,4,0,0,0,0,0,0,10
458,510,2,15,1,1,3,1,3,0,0,0,0,0,1,10
459,525,2,9,1,0,1,3,5,0,0,0,0,1,0,6
460,533,1,9,1,0,2,4,5,0,0,0,0,1,0,1
461,541,0,9,1,1,1,2,4,0,0,0,0,2,1,9
462,549,1,8,1,3,0,0,3,0,1,0,0,3,0,1
463,564,1,15,0,3,3,1,1,0,1,0,0,0,3,10
464,579,1,6,1,3,0,3,3,0,0,0,0,3,0,5
465,594,1,15,0,2,3,3,3,0,0,0,0,0,2,9
466,609,1,8,0,1,2,3,4,1,0,0,0,1,0,4
467,616,0,8,0,3,2,4,4,1,0,1,0,0,0,7
468,625,0,9,1,3,3,2,4,0,1,1,0,0,1,1
469,634,0,8,1,2,1,1,3,0,1,0,0,0,2,9
470,643,0,6,1,1,0,2,2,0,0,0,0,3,0,10
471,658,0,15,0,4,5,2,1,0,0,0,0,0,3,10
472,673,0,6,0,4,2,2,1,0,0,0,0,2,1,4
473,678,1,3,0,3,3,1,2,0,0,0,0,0,0,1
474,684,1,6,0,3,3,2,4,0,0,0,0,0,0,4
475,692,1,8,0,5,4,1,5,0,0,0,0,2,0,4
476,699,2,8,0,3,1,1,5,0,0,0,0,0,1,4
477,708,2,8,0,1,0,2,5,0,0,0,0,0,0,8
478,717,2,9,0,1,3,4,5,0,0,0,0,1,0,9
479,725,1,9,0,0,3,4,3,0,0,1,0,0,2,5
480,734,1,6,0,0,1,1,1,2,1,1,0,0,1,2
481,742,1,6,0,0,0,1,0,3,1,0,0,0,0,0
482,750,1,8,1,1,0,3,1,3,1,0,0,1,0,3
483,757,0,8,2,2,2,2,1,2,1,1,0,0,0,8
484,766,0,9,4,3,2,1,0,0,1,1,0,3,2,9
485,781,0,8,3,3,1,0,1,0,0,0,0,3,3,7
486,796,0,6,2,3,0,1,2,0,0,0,0,3,2,4
487,811,0,8,1,6,0,1,1,0,0,0,0,2,0,5
488,818,1,8,1,5,1,1,1,0,0,0,0,0,0,4
489,827,1,9,1,3,2,1,1,0,0,0,0,0,1,6
490,836,1,8,1,3,1,2,1,0,0,0,0,0,0,5
491,845,1,9,1,1,2,2,1,0,0,0,0,0,1,1
492,854,1,8,1,1,1,1,0,0,0,0,0,0,1,5
493,863,1,8,1,0,0,3,2,0,0,0,0,3,0,10
494,878,1,15,0,2,2,4,1,0,0,1,0,2,2,4
495,892,2,8,1,4,2,3,2,0,1,0,0,1,2,4
496,899,1,3,1,4,1,3,3,1,1,0,0,3,0,2
497,914,1,15,1,2,4,1,2,0,0,0,0,2,1,10
498,928,2,9,1,2,3,3,4,0,0,0,0,3,2,6
499,943,2,8,0,2,4,4,3,0,1,0,1,0,1,3
500,952,2,8,0,4,4,5,1,0,1,0,1,2,0,4
501,959,3,8,1,3,4,2,1,0,0,0,0,0,0,4
502,968,3,9,1,4,2,1,2,0,0,0,0,1,1,9
503,976,2,8,1,2,2,2,3,0,0,1,0,3,1,6
504,991,2,9,1,1,2,3,3,1,0,1,0,3,3,7
505,1006,2,6,1,3,1,2,2,1,0,0,0,3,2,4
506,1021,2,8,0,3,1,4,0,0,0,0,0,2,0,5
507,1028,3,8,0,4,2,3,0,0,0,0,0,0,0,5
508,1037,3,9,0,3,2,1,0,1,0,0,0,1,1,5
509,1045,2,8,0,1,2,0,1,1,0,0,0,1,0,0
510,1052,1,8,0,0,3,1,1,1,0,0,0,1,0,5
511,1059,0,8,1,0,1,2,1,0,0,0,0,3,0,6
512,1074,0,15,0,2,3,2,2,0,0,0,0,0,2,10
513,1089,0,8,0,3,3,2,1,0,0,0,0,0,1,5
514,1098,0,8,0,2,1,1,2,0,0,0,0,0,2,5
515,1107,0,6,0,3,0,2,2,0,0,0,0,0,0,4
516,1115,0,8,0,5,1,3,4,0,0,0,0,2,0,8
517,1122,1,8,0,4,3,3,4,0,0,0,1,0,1,5
518,1131,1,8,0,1,3,3,3,1,0,0,1,0,2,7
519,1140,1,6,0,3,1,3,2,1,0,0,0,0,0,8
520,1148,1,8,0,5,3,1,1,1,0,0,0,1,1,4
521,1155,0,6,1,5,4,1,3,1,1,0,0,3,5,4
522,1170,0,3,1,1,2,1,3,0,1,0,1,3,1,1
523,1185,0,9,0,0,4,3,3,0,0,0,0,0,0,9
524,1194,0,9,0,3,2,6,4,0,0,0,0,0,0,9
525,1203,0,9,0,4,2,3,2,1,0,0,0,0,2,5
526,1212,0,6,0,3,4,1,1,1,0,0,0,0,2,3
527,1220,0,3,1,1,3,3,1,0,0,0,0,3,1,1
528,1235,0,9,0,1,0,2,3,0,0,1,0,0,0,4
529,1244,0,9,0,1,1,3,2,0,0,1,0,2,0,8
530,1252,1,9,0,2,2,1,1,0,0,1,0,2,0,0
531,1260,2,9,1,2,2,2,3,1,0,0,0,1,2,1
532,1268,1,6,1,1,0,1,4,1,0,0,0,3,0,4
533,1283,1,15,0,0,2,1,3,0,0,0,0,2,0,9
534,1297,2,15,0,0,2,1,2,0,0,1,0,0,1,9
535,1312,2,9,0,0,0,4,2,0,0,1,0,0,1,5
536,1321,2,8,1,0,1,4,1,0,0,0,0,2,1,6
537,1328,3,6,1,0,2,3,1,0,0,0,0,3,1,5
538,1343,3,9,0,2,2,2,4,0,0,0,0,1,1,5
539,1351,2,8,0,3,3,1,3,0,0,0,0,0,1,5
540,1360,2,8,0,2,1,1,2,0,0,0,0,0,0,4
541,1369,2,9,0,2,0,1,1,0,0,0,0,0,1,5
542,1378,2,8,0,1,0,1,3,0,0,0,0,0,0,5
543,1387,2,9,0,2,1,4,2,0,0,0,0,1,0,6
544,1395,1,9,0,2,2,3,3,0,0,0,0,0,1,6
545,1404,1,8,0,3,3,2,3,0,0,0,0,0,1,9
546,1413,1,8,0,1,2,2,3,0,0,0,1,2,0,0
547,1420,2,8,0,2,3,2,3,0,0,0,1,2,3,3
548,1427,3,3,1,1,2,2,1,0,0,0,1,3,0,0
549,1442,3,15,1,3,0,1,4,0,0,0,0,1,1,10
550,1456,2,9,1,2,2,0,4,1,0,1,0,3,0,10
551,1471,2,15,1,2,2,2,1,1,1,2,0,0,1,10
552,0,0,5,0,2,1,0,2,0,0,0,0,0,0,4
553,6,0,6,0,2,1,0,2,0,0,0,0,0,1,4
554,14,0,6,0,1,4,3,0,0,0,0,0,0,1,3
555,22,0,6,0,0,3,3,0,1,0,0,1,0,0,2
556,30,0,8,0,2,1,2,1,1,0,0,1,0,0,9
557,39,0,9,0,3,1,2,3,1,0,0,1,0,0,5
558,48,0,9,1,4,3,1,5,0,0,0,0,0,3,7
559,57,0,3,1,1,3,1,4,0,1,0,1,3,1,2
560,72,0,9,0,2,2,0,0,0,0,0,0,0,1,5
561,81,0,8,0,1,2,0,1,0,0,0,0,0,1,3
562,90,0,8,0,2,0,1,2,0,1,0,0,0,0,0
563,99,0,9,0,3,0,1,3,0,2,0,0,2,0,3
564,107,1,9,1,2,0,2,4,0,1,0,0,3,0,9
565,122,1,15,1,1,1,2,3,0,0,1,0,2,1,5
566,136,2,9,2,1,0,5,2,0,0,1,1,3,5,6
567,151,2,3,2,1,0,1,3,0,0,1,1,3,0,1
568,166,2,15,1,1,1,2,2,1,0,1,0,0,2,5
569,181,2,8,2,3,2,0,1,0,0,0,0,3,0,1
570,196,2,15,1,1,1,0,1,0,0,0,0,0,0,5
571,211,2,15,1,2,2,0,2,0,0,0,0,0,0,9
572,226,2,15,1,0,4,1,4,0,0,1,0,0,0,10
573,241,2,15,1,2,4,1,4,0,0,1,0,0,1,9
574,256,2,9,2,4,3,1,1,0,1,0,1,3,1,6
575,271,2,9,1,0,4,3,1,0,0,0,1,2,1,7
576,279,3,8,2,0,2,3,1,0,0,0,0,3,1,5
577,294,3,9,1,2,1,3,2,0,2,1,0,3,2,1
578,309,3,8,0,1,0,1,0,0,2,1,1,0,0,0
579,318,3,9,1,2,0,2,1,0,0,0,0,3,0,9
580,333,3,15,0,2,2,1,3,0,0,0,0,1,0,9
581,347,2,15,0,1,5,3,3,0,0,1,0,0,3,9
582,362,2,6,1,1,3,4,4,0,0,0,0,0,1,1
583,370,2,6,1,1,3,3,3,0,0,0,0,0,3,5
584,378,2,3,1,1,2,1,2,0,0,0,0,3,0,1
585,393,2,15,0,0,0,2,2,0,1,0,1,0,2,9
586,408,2,8,0,1,5,0,2,0,0,1,1,2,0,0
587,415,3,8,1,4,4,0,2,0,0,1,0,0,2,0
588,424,3,6,1,4,0,0,0,0,0,0,0,3,0,3
589,439,3,15,0,3,0,1,3,0,0,1,0,1,0,8
590,453,2,15,1,4,1,3,2,1,0,0,1,2,2,5
591,467,3,8,2,2,3,3,2,1,1,0,1,3,2,6
592,482,3,8,2,3,4,2,1,1,0,0,0,3,0,6
593,497,3,15,1,2,1,2,3,0,0,0,0,0,2,10
594,512,3,8,1,0,2,2,1,0,0,0,0,0,1,5
595,521,3,8,1,1,3,1,3,0,0,0,0,1,0,1
596,528,2,8,1,1,2,1,4,0,0,0,0,0,1,1
597,537,2,8,1,1,1,0,1,1,0,0,0,3,0,6
598,552,2,15,0,1,2,2,5,0,0,0,0,1,0,10
599,566,1,15,0,1,2,1,6,0,0,0,0,0,2,10
600,581,1,8,0,2,1,0,2,0,0,0,0,0,0,8
601,590,1,9,0,2,3,0,3,0,0,0,0,0,1,9
602,599,1,8,0,1,3,0,4,0,0,1,0,0,2,4
603,608,1,6,0,2,3,0,2,0,0,1,0,2,0,3
604,613,2,6,0,2,2,1,2,0,0,1,0,0,0,3
605,621,2,8,1,3,1,2,3,0,0,0,0,0,1,5
606,630,2,8,1,2,2,2,4,0,0,0,0,0,1,1
607,639,2,8,1,1,2,1,4,0,0,0,0,0,1,5
608,648,2,8,1,1,1,0,4,1,0,0,0,3,0,5
609,663,2,15,0,1,1,4,2,1,0,0,0,0,1,10
610,678,2,9,0,3,1,4,0,1,0,0,0,1,0,5
611,686,1,9,0,2,1,2,2,1,0,0,0,0,1,0
612,695,1,8,0,0,0,2,4,1,1,0,0,1,0,4
613,702,0,8,1,1,1,1,3,0,1,0,0,3,0,5
614,717,0,15,0,3,3,2,1,0,0,0,0,2,1,10
615,731,1,9,0,3,6,2,2,0,0,0,0,2,0,6
616,739,2,9,0,2,4,3,4,0,0,0,0,0,2,6
617,748,2,6,0,1,1,1,5,0,0,0,0,0,0,4
618,756,2,8,0,2,1,2,4,0,0,0,0,0,1,5
619,765,2,8,0,3,3,2,3,1,0,0,0,0,1,4
620,774,2,8,0,4,4,1,2,1,0,0,0,0,1,4
621,783,2,8,0,2,3,0,1,1,0,0,0,0,0,3
622,792,2,9,0,2,1,0,2,1,0,0,0,1,0,5
623,800,1,9,0,3,1,0,2,1,0,0,0,1,0,5
624,808,0,9,1,6,2,0,0,0,0,0,0,2,1,9
625,816,1,8,1,5,3,1,1,0,0,0,0,0,1,1
626,825,1,8,1,4,2,1,3,0,0,0,0,0,2,1
627,834,1,6,1,2,0,1,2,0,0,0,0,3,0,1
628,849,1,15,0,1,0,2,1,0,0,0,1,0,0,10
629,864,1,15,0,0,3,2,2,0,0,0,0,1,0,10
630,878,0,15,0,1,4,1,4,0,0,0,0,0,1,8
631,893,0,9,0,0,1,0,4,0,0,3,0,2,0,3
632,901,1,9,0,2,1,0,3,0,0,3,0,2,0,5
633,909,2,9,2,2,1,3,1,0,0,1,0,3,1,2
634,924,2,9,2,1,2,2,2,0,1,0,0,3,2,2
635,939,2,8,1,1,1,0,1,0,0,0,0,3,0,1
636,954,2,15,0,2,1,1,1,0,0,0,0,2,0,10
637,968,3,15,0,1,1,1,2,0,0,0,0,1,0,10
638,982,2,15,0,2,1,2,3,0,0,0,0,0,2,10
639,997,2,8,0,2,2,0,3,0,0,0,0,0,0,5
640,1006,2,9,0,2,3,2,2,0,0,0,0,0,0,6
641,1015,2,9,0,2,3,3,2,0,0,0,0,1,1,6
642,1023,1,8,0,1,2,1,2,0,0,0,0,0,1,4
643,1032,1,8,0,2,3,1,1,0,1,0,0,0,1,7
644,1041,1,8,0,2,3,2,1,0,1,0,0,0,1,4
645,1050,1,8,1,2,3,3,0,0,0,0,0,0,2,4
646,1059,1,6,1,1,2,2,2,0,0,0,0,3,1,4
647,1074,1,9,0,1,3,1,3,0,0,1,0,2,0,0
648,1082,2,9,1,1,1,1,2,0,0,0,1,1,1,0
649,1090,1,8,1,0,0,2,3,0,0,0,1,3,0,0
650,1105,1,15,0,1,0,0,1,0,1,0,0,0,0,4
651,1120,1,15,1,1,0,3,1,0,0,0,0,0,0,5
652,1135,1,15,1,3,0,1,1,0,0,0,0,0,0,9
653,1150,1,15,1,0,0,0,2,0,0,0,0,0,0,10
654,1165,1,15,1,2,1,0,2,0,1,0,0,0,0,6
655,1174,1,9,2,1,2,2,3,0,0,0,0,3,2,7
656,1189,1,8,1,2,2,3,1,0,0,0,0,3,0,4
657,1204,1,15,0,3,5,2,3,0,0,2,0,2,1,8
658,1218,2,9,0,3,2,2,2,0,0,3,0,0,1,5
659,1227,2,8,2,5,0,2,0,0,0,1,0,3,2,6
660,1242,2,8,2,3,2,2,3,0,0,0,0,3,2,2
661,1257,2,8,1,2,1,1,6,0,0,0,0,0,1,1
662,1266,2,8,1,2,3,0,3,0,0,0,0,3,0,5
663,1281,2,15,0,3,4,1,1,0,0,0,0,2,0,10
664,1295,3,15,0,6,6,1,3,0,0,0,0,0,1,10
665,1310,3,9,0,0,3,4,2,0,0,0,0,0,2,5
666,1319,3,6,0,0,0,3,1,0,0,0,0,0,0,4
667,1327,3,8,0,0,0,3,2,0,0,0,0,0,0,5
668,1336,3,9,0,1,0,2,3,0,0,0,0,1,1,5
669,1344,2,8,0,1,0,1,2,0,0,0,0,0,1,4
670,1353,2,8,0,0,2,1,3,0,0,1,0,0,0,0
671,1362,2,9,0,1,3,1,2,1,1,1,0,0,1,5
672,1371,2,8,1,2,2,0,2,1,1,0,0,3,0,5
673,1386,2,15,0,4,1,4,3,0,0,0,0,1,1,9
674,1400,1,9,0,3,0,3,2,0,0,1,0,0,0,5
675,1409,1,9,0,1,0,2,3,0,0,1,0,2,1,0
676,1417,2,8,1,1,0,1,2,0,0,0,0,0,1,9
677,1426,2,8,1,2,0,0,3,1,1,0,0,3,0,8
678,1441,2,15,0,3,3,0,2,1,1,0,0,1,3,9
679,1455,1,6,0,1,2,3,1,0,2,1,0,0,1,6
680,1463,1,6,1,2,2,3,3,0,1,1,0,3,1,6
681,1478,1,9,1,2,4,2,1,0,0,1,0,0,3,10
682,0,0,5,0,3,2,1,2,0,1,0,1,0,0,4
683,6,0,6,0,3,2,2,3,0,1,0,1,0,2,0
684,14,0,3,0,4,0,3,4,0,2,0,1,2,0,0
685,16,1,3,1,4,1,4,4,0,1,0,1,3,0,1
686,31,1,15,0,5,2,4,3,0,1,0,1,0,1,9
687,46,1,9,1,2,3,2,4,0,0,0,0,0,1,7
688,55,1,8,1,2,4,4,3,0,0,0,0,0,2,6
689,64,1,6,1,1,3,3,1,0,0,0,0,3,2,4
690,79,1,8,0,2,1,2,1,0,0,0,0,0,1,5
691,88,1,8,0,3,1,2,1,0,0,0,0,0,0,5
692,97,1,9,0,2,2,3,0,0,0,0,0,0,1,6
693,106,1,8,0,2,2,4,1,0,0,0,0,0,1,5
694,115,1,8,0,3,2,2,1,0,0,0,0,0,1,5
695,124,1,8,0,6,2,1,1,0,0,0,0,0,1,8
696,133,1,8,0,4,3,1,0,0,0,1,0,0,1,4
697,142,1,8,0,3,4,2,0,0,0,1,0,2,1,9
698,149,2,6,0,1,3,1,1,0,0,1,0,0,0,0
699,157,2,8,1,3,2,4,1,0,0,0,0,1,2,6
700,164,1,3,1,3,1,3,1,0,0,0,0,3,0,1
701,179,1,15,0,1,2,4,2,0,0,0,0,0,2,10
702,194,1,8,0,0,1,2,2,0,0,0,1,0,0,5
703,203,1,9,0,0,2,1,0,0,0,0,1,0,1,5
704,212,1,8,0,0,2,1,1,0,1,0,0,0,1,4
705,221,1,8,0,0,2,1,1,0,1,0,0,0,1,0
706,230,1,8,1,3,1,3,1,0,0,0,0,0,1,5
707,239,1,8,1,6,0,3,2,0,0,0,0,3,0,8
708,254,1,15,0,2,2,3,3,0,1,1,0,0,2,5
709,269,1,8,1,1,3,3,2,0,0,0,0,1,1,1
710,276,0,6,1,0,4,4,3,0,0,0,0,3,0,3
711,291,0,15,0,1,2,4,4,0,0,0,0,0,0,9
712,306,0,15,0,1,1,2,1,1,1,0,0,0,1,5
713,321,0,9,1,2,1,5,2,0,1,1,0,0,2,7
714,330,0,6,1,1,1,5,1,0,1,0,1,3,0,5
715,345,0,15,0,2,1,4,1,0,0,0,1,0,2,10
716,360,0,8,0,1,2,6,1,0,0,1,0,0,1,3
717,369,0,8,0,1,2,3,1,1,1,1,0,0,0,0
718,378,0,9,0,2,0,0,0,1,2,0,0,2,0,0
719,386,1,9,1,2,0,0,0,0,1,2,0,3,0,4
720,401,1,15,1,1,1,1,1,0,0,1,0,2,0,10
721,415,2,15,2,4,3,2,2,1,0,0,0,1,1,10
722,429,1,9,2,4,3,1,3,1,0,0,0,3,3,10
723,444,1,6,1,6,5,3,1,0,0,0,0,0,1,6
724,452,1,6,1,4,6,2,1,0,0,0,0,0,3,9
725,460,1,3,1,3,3,1,0,0,0,1,1,3,3,2
726,475,1,6,0,3,2,3,0,0,0,1,1,2,1,4
727,480,2,3,1,3,2,2,0,0,0,0,0,3,2,0
728,495,2,8,0,1,2,1,1,0,0,0,1,2,0,9
729,502,3,8,0,0,4,2,3,0,0,0,1,0,0,0
730,511,3,9,1,3,4,2,3,0,0,0,0,0,3,6
731,520,3,3,1,4,2,1,1,0,0,0,0,3,0,1
732,535,3,15,0,1,1,3,1,0,0,0,0,0,1,10
733,550,3,9,0,1,2,1,2,0,0,0,0,0,0,6
734,559,3,9,0,1,1,0,2,0,0,0,0,0,1,6
735,568,3,8,0,3,2,1,2,0,0,0,0,0,1,5
736,577,3,8,0,3,1,1,2,0,0,0,0,0,1,5
737,586,3,8,0,2,1,4,2,0,0,0,0,0,1,5
738,595,3,8,0,1,1,3,2,0,0,0,0,0,1,4
739,604,3,8,0,0,0,0,1,0,0,0,0,0,1,5
740,613,3,8,0,0,1,2,2,0,0,0,0,0,0,4
741,622,3,9,0,0,1,3,2,0,0,0,1,0,1,5
742,631,3,8,0,0,1,1,2,0,0,0,2,0,1,6
743,640,3,8,1,1,3,1,3,0,0,0,1,3,2,0
744,655,3,8,1,1,5,1,2,0,0,1,0,1,1,4
745,662,2,6,2,1,4,0,1,0,1,0,0,3,0,2
746,677,2,15,1,2,4,1,0,0,0,0,0,0,1,6
747,692,2,9,1,2,2,0,2,0,0,0,0,3,0,5
748,707,2,15,0,1,1,0,6,0,0,0,0,0,0,9
749,722,2,15,0,1,2,1,3,0,1,1,0,0,1,8
750,737,2,9,1,4,2,1,1,0,1,0,0,0,1,0
751,746,2,8,1,1,0,2,2,0,1,0,0,1,0,5
752,753,1,8,2,1,0,2,1,0,0,0,0,3,0,6
753,768,1,15,1,2,3,2,1,0,0,0,0,1,2,10
754,782,0,8,1,2,4,3,1,1,0,0,0,0,1,1
755,791,0,8,1,1,4,3,2,1,1,0,0,3,1,5
756,806,0,9,1,0,1,2,6,0,1,0,0,3,0,10
757,821,0,15,0,2,1,0,3,0,0,0,0,0,1,10
758,836,0,9,0,2,5,2,3,0,0,0,0,0,2,5
759,845,0,6,0,0,4,2,2,0,0,0,0,0,0,3
760,853,0,8,0,0,3,1,1,0,0,0,0,0,0,4
761,862,0,9,0,0,2,1,1,0,0,0,0,0,0,6
762,871,0,9,0,1,3,3,1,0,0,0,0,0,0,6
763,880,0,9,0,2,4,4,1,0,0,0,0,0,1,5
764,889,0,8,0,1,1,2,2,0,0,0,0,0,1,4
765,898,0,8,0,1,0,2,1,0,0,0,0,0,0,5
766,907,0,9,0,1,1,3,1,0,0,0,0,0,0,6
767,916,0,9,0,3,2,2,1,0,0,0,0,0,1,6
768,925,0,8,0,4,1,0,0,0,0,0,1,0,1,4
769,934,0,8,0,4,0,0,1,0,0,0,1,2,0,4
770,941,1,8,0,2,0,1,2,0,0,0,1,0,0,5
771,950,1,9,0,1,1,1,3,0,0,0,0,0,0,9
772,959,1,9,0,0,3,0,2,0,1,0,1,0,1,5
773,968,1,8,0,1,2,1,1,0,1,0,1,0,2,4
774,977,1,6,0,2,2,1,0,1,1,0,2,0,0,0
775,985,1,8,1,1,3,0,0,1,0,0,1,2,0,8
776,992,2,8,1,1,5,1,0,1,0,0,0,3,0,8
777,1007,2,15,0,2,4,3,1,0,1,0,0,1,3,5
778,1021,1,6,1,0,1,1,2,0,0,0,1,0,1,4
779,1029,1,6,1,2,0,1,2,0,0,1,1,3,0,5
780,1044,1,15,0,3,2,2,4,0,0,1,0,2,2,5
781,1058,2,8,1,3,5,1,1,0,0,0,0,2,1,5
782,1065,3,6,1,4,4,1,1,0,0,0,0,3,0,5
783,1080,3,15,0,2,3,2,2,0,0,0,0,0,1,10
784,1095,3,9,0,1,1,2,2,0,0,0,0,0,1,5
785,1104,3,8,0,0,1,4,1,0,0,0,0,0,1,4
786,1113,3,8,0,1,4,4,1,2,0,0,0,0,0,4
787,1122,3,9,0,1,6,1,3,2,0,0,0,0,0,4
788,1131,3,9,0,1,4,1,3,0,0,1,0,1,0,8
789,1139,2,9,0,3,1,2,1,0,0,1,0,0,0,5
790,1148,2,9,1,4,1,2,2,0,0,0,0,0,2,6
791,1157,2,6,1,3,4,1,2,0,0,0,0,3,1,4
792,1172,2,9,0,4,5,1,1,0,0,0,0,0,0,9
793,1181,2,9,0,4,5,1,0,0,1,0,0,0,0,6
794,1190,2,9,0,2,4,4,0,0,1,0,0,1,3,5
795,1198,1,3,1,3,2,3,1,1,0,0,0,3,2,1
796,1213,1,8,0,1,4,0,3,1,0,0,0,1,0,3
797,1220,0,8,1,1,3,2,3,0,0,0,0,0,1,5
798,1229,0,8,1,1,1,2,1,0,0,0,0,0,0,5
799,1238,0,9,1,2,1,2,1,0,0,0,0,0,1,1
800,1247,0,8,1,2,0,2,2,0,0,0,1,2,0,1
801,1254,1,8,1,3,0,2,1,0,0,0,1,3,0,1
802,1269,1,15,0,4,0,1,1,0,0,0,1,0,0,4
803,1284,1,15,0,1,0,0,2,0,1,0,0,0,0,9
804,1299,1,15,0,2,0,2,3,0,1,0,1,0,0,5
805,1314,1,15,1,2,3,3,0,0,0,0,0,0,3,10
806,1329,1,6,1,2,2,1,1,0,1,0,0,3,0,1
807,1344,1,15,0,2,3,3,3,0,1,0,0,0,3,9
808,1359,1,6,1,4,0,0,2,0,0,0,0,3,0,4
809,1374,1,15,0,4,2,2,2,0,1,0,0,0,1,9
810,1389,1,9,1,3,3,2,1,0,0,1,0,0,1,6
811,1398,1,8,1,2,2,1,1,0,0,1,0,0,2,6
812,1407,1,6,1,3,2,1,1,0,0,0,0,3,1,5
813,1422,1,9,0,2,3,2,0,0,0,0,0,0,1,9
814,1431,1,8,0,2,5,2,3,0,0,0,0,2,0,5
815,1438,2,8,0,3,3,2,4,0,0,0,0,0,2,4
816,1447,2,6,0,4,3,0,2,0,0,0,0,0,0,5
817,1455,2,8,0,1,3,2,3,0,0,0,0,0,0,8
818,1464,2,9,0,0,3,3,5,0,1,0,0,0,2,10
819,1473,2,6,0,2,4,1,3,0,1,0,0,1,0,5
820,1478,1,6,0,2,5,1,1,0,1,0,0,0,3,5
821,0,0,5,0,3,1,2,2,0,0,0,1,0,0,4
822,6,0,6,0,4,2,1,3,0,0,0,1,2,1,5
823,11,1,3,0,4,1,2,4,0,1,0,1,0,0,0
824,17,1,6,0,4,2,1,3,0,1,0,0,0,1,3
825,25,1,6,0,3,1,1,3,0,1,0,0,0,0,3
826,33,1,8,1,4,2,1,3,0,0,0,0,0,1,8
827,42,1,8,1,5,3,1,1,0,0,0,0,0,1,5
828,51,1,8,1,3,4,1,1,0,0,0,0,0,2,1
829,60,1,6,1,0,2,3,1,0,1,0,0,3,2,1
830,75,1,8,1,0,0,3,4,0,0,0,0,3,0,6
831,90,1,15,0,2,4,0,1,0,0,0,0,2,0,9
832,104,2,15,0,4,1,5,2,0,0,0,1,2,2,5
833,118,3,8,0,1,1,0,0,0,0,0,1,0,0,3
834,127,3,9,1,3,0,1,0,0,0,0,0,3,0,6
835,142,3,15,0,3,0,1,2,0,0,0,1,0,1,9
836,157,3,9,1,0,1,3,2,0,0,0,0,0,1,1
837,166,3,8,1,1,1,2,1,0,1,0,0,0,1,5
838,175,3,8,1,2,2,1,0,0,1,0,0,3,0,5
839,190,3,15,0,3,1,2,3,0,0,0,0,0,1,10
840,205,3,9,0,2,1,2,3,0,0,0,0,1,0,5
841,213,2,9,0,3,1,2,1,1,0,0,0,1,1,8
842,221,1,8,0,3,1,1,3,2,0,0,0,1,0,5
843,228,0,8,1,4,3,1,2,1,0,0,1,3,3,5
844,243,0,6,1,2,1,1,1,0,1,1,0,3,2,4
845,258,0,8,0,1,1,4,0,0,1,1,0,2,0,0
846,265,1,8,1,2,1,3,0,0,0,0,0,0,1,5
847,274,1,8,1,2,0,1,0,0,0,0,0,3,0,5
848,289,1,15,0,2,1,3,0,0,0,0,0,0,1,10
849,304,1,9,0,1,3,4,0,0,0,0,0,0,0,6
850,313,1,9,0,2,5,2,1,0,0,0,0,1,1,5
851,321,0,8,0,1,5,0,1,0,0,0,0,0,1,5
852,330,0,8,0,1,5,1,0,0,0,0,1,0,0,5
853,339,0,9,0,2,2,1,0,0,0,0,1,0,1,6
854,348,0,8,0,1,1,2,0,0,0,1,0,2,0,9
855,355,1,8,0,0,2,4,0,0,0,1,0,2,0,8
856,362,2,8,0,2,1,6,0,0,0,1,0,0,4,8
857,371,2,3,1,3,1,4,1,0,0,0,0,3,3,2
858,386,2,6,0,2,3,2,3,0,0,0,0,0,1,5
859,394,2,6,0,1,3,2,2,0,0,1,0,0,0,4
